x ||x||
5752 27
7048 27
8020 27
8992 27
7534 27
9478 27
10936 27
8506 27
7696 27
5806 27
7426 27
6994 27
5086 27
6526 27
5446 27
5716 27
7336 27
4852 27
6112 27
6868 27
5734 27
6436 27
5662 27
4936 27
4696 27
5416 27
4516 27
4426 27
4966 27
4156 27
5146 27
5686 27
7306 27
5011 27
4306 27
4846 27
5398 27
6070 27
5062 27
5314 27
6826 27
5692 27
4786 27
5656 27
6358 27
4948 27
5560 27
5530 27
6214 27
6106 27
3806 27
4886 27
4166 27
3831 27
4911 27
5271 27
4281 27
5426 27
6101 27
5706 27
5118 27
5300 27
6812 27
4586 27
4670 27
5678 27
5174 27
5342 27
5006 27
5358 27
4174 27
5630 27
4694 27
4304 27
6332 27
5279 27
5492 27
5150 27
5366 27
4478 27
6032 27
3398 27
4463 27
5015 27
4454 27
5987 27
5003 27
6725 27
3958 27
5254 27
4742 27
4262 27
4094 27
6154 27
5386 27
4714 27
5290 27
4154 27
5866 27
5138 27
5394 27
4498 27
4722 27
4274 27
5154 27
6178 27
6946 27
5794 27
4834 27
5506 27
6082 27
7810 27
5442 27
6978 27
5826 27
6274 27
7042 27
6402 27
7170 27
6658 27
8194 27
9218 27
7682 27
6530 27
7298 27
8066 27
10370 27
5570 27
6338 27
7106 27
5954 27
7490 27
8642 27
6722 27
5090 27
6242 27
7010 27
7874 27
7202 27
4962 27
5602 27
6962 27
5810 27
4946 27
5522 27
6098 27
7826 27
5666 27
7058 27
7922 27
6626 27
7346 27
8210 27
9074 27
11666 27
6002 27
5714 27
6386 27
5882 27
6170 27
6938 27
5786 27
5498 27
6074 27
7802 27
4778 27
5354 27
6506 27
5066 27
5930 27
5978 27
5546 27
6986 27
6122 27
7850 27
5690 27
6554 27
6266 27
7130 27
7994 27
6698 27
8426 27
9722 27
7562 27
6842 27
5162 27
6602 27
6218 27
5802 27
4842 27
6522 27
5322 27
4314 27
5434 27
5098 27
5722 27
5034 27
4022 27
5246 27
4814 27
6926 27
5774 27
5486 27
7790 27
4766 27
6494 27
5918 27
5414 27
3734 27
4982 27
8762 27
4934 27
5798 27
6950 27
6086 27
7814 27
5654 27
6518 27
5078 27
5438 27
8786 27
5726 27
7022 27
7886 27
8858 27
8102 27
6662 27
5582 27
6302 27
5822 27
5102 27
6542 27
5462 27
5702 27
6134 27
6890 27
4838 27
5142 27
5782 27
4822 27
6502 27
5422 27
5502 27
5182 27
6834 27
5578 27
6234 27
4652 27
5228 27
5876 27
5948 27
4976 27
5516 27
6164 27
8756 27
5894 27
5030 27
6326 27
4958 27
5276 27
4196 27
5924 27
4772 27
6932 27
7796 27
5636 27
5960 27
4988 27
5528 27
6824 27
8768 27
6014 27
7310 27
5456 27
6968 27
7832 27
6536 27
5564 27
6212 27
6860 27
8804 27
6374 27
7940 27
8912 27
7454 27
8264 27
9236 27
10208 27
13124 27
6752 27
6428 27
7184 27
7382 27
5816 27
5072 27
6512 27
4532 27
7322 27
5552 27
4244 27
4748 27
6092 27
6848 27
5588 27
5696 27
6398 27
5612 27
5682 27
7302 27
5452 27
5742 27
5308 27
6820 27
5370 27
5020 27
4828 27
6196 27
4528 27
4604 27
5396 27
5012 27
4724 27
5156 27
6180 27
5316 27
5444 27
6980 27
5828 27
6276 27
7044 27
6404 27
7172 27
8196 27
9220 27
7684 27
6532 27
8068 27
10372 27
5572 27
6340 27
7108 27
5956 27
7492 27
8644 27
5092 27
6244 27
7012 27
7876 27
7204 27
5604 27
6964 27
5812 27
5524 27
7828 27
7060 27
7924 27
6628 27
7348 27
8212 27
9076 27
11668 27
6388 27
5172 27
5884 27
6172 27
5788 27
5932 27
5980 27
6988 27
6124 27
7852 27
6556 27
6268 27
7132 27
7996 27
6700 27
8428 27
9724 27
7564 27
6844 27
5164 27
6604 27
6220 27
5804 27
4844 27
6524 27
5324 27
6108 27
5036 27
3832 27
5272 27
4984 27
8764 27
6952 27
6088 27
7816 27
8788 27
5728 27
7024 27
7888 27
8860 27
8104 27
6664 27
5584 27
6304 27
6544 27
5464 27
5704 27
6136 27
6892 27
5144 27
6836 27
6236 27
5448 27
6280 27
6408 27
7176 27
8200 27
9224 27
7688 27
7304 27
8072 27
10376 27
7112 27
7496 27
8648 27
6728 27
6248 27
7016 27
7880 27
7208 27
5608 27
4856 27
6200 27
7064 27
7928 27
6632 27
7352 27
8216 27
9080 27
11672 27
6008 27
6392 27
5360 27
5648 27
5936 27
5984 27
6992 27
6128 27
7856 27
7136 27
8000 27
6704 27
8432 27
9728 27
7568 27
6608 27
6224 27
6288 27
6416 27
6672 27
9232 27
7312 27
8080 27
10384 27
6352 27
7120 27
7504 27
8656 27
6736 27
6256 27
7216 27
7840 27
7072 27
7936 27
6640 27
7360 27
8224 27
9088 27
11680 27
6016 27
6576 27
6432 27
6688 27
9248 27
7712 27
7328 27
8096 27
10400 27
6368 27
7520 27
8672 27
7904 27
7232 27
6464 27
8256 27
9280 27
7744 27
8128 27
10432 27
7552 27
8704 27
6784 27
8320 27
9344 27
7424 27
10496 27
8448 27
9472 27
10240 27
12288 27
10752 27
13824 27
9984 27
11520 27
8960 27
9600 27
9408 27
10560 27
8832 27
9792 27
10944 27
12096 27
15552 27
7616 27
8512 27
7968 27
7392 27
9312 27
8160 27
10464 27
7584 27
8736 27
8352 27
9504 27
10656 27
8928 27
11232 27
12960 27
10080 27
9120 27
6880 27
8800 27
8288 27
7152 27
7728 27
9264 27
8112 27
10416 27
7536 27
8688 27
6768 27
7248 27
11712 27
7632 27
9360 27
10512 27
11808 27
10800 27
8880 27
7440 27
8400 27
6864 27
7760 27
6800 27
8720 27
7280 27
7600 27
8176 27
9184 27
6448 27
7032 27
5592 27
7896 27
6360 27
7704 27
9240 27
8088 27
10392 27
7512 27
8664 27
6744 27
7224 27
7080 27
7944 27
6648 27
7368 27
8232 27
9096 27
11688 27
6024 27
5736 27
8016 27
9744 27
7272 27
8136 27
9288 27
10440 27
8712 27
7416 27
8280 27
9144 27
11736 27
8496 27
10584 27
11880 27
9936 27
11016 27
12312 27
13608 27
17496 27
9000 27
8568 27
9576 27
9840 27
7752 27
6440 27
7720 27
6760 27
8680 27
7240 27
6040 27
9760 27
7400 27
7000 27
8120 27
6776 27
9128 27
7448 27
6424 27
7592 27
8528 27
7480 27
8360 27
5964 27
5532 27
6828 27
8772 27
4308 27
6204 27
6972 27
7836 27
6252 27
6348 27
7116 27
7692 27
9228 27
8076 27
10380 27
7500 27
8652 27
6732 27
7212 27
7068 27
7932 27
6636 27
7356 27
8220 27
9084 27
11676 27
5988 27
5556 27
6996 27
7860 27
7140 27
8004 27
6708 27
8436 27
9732 27
7572 27
6852 27
6612 27
6228 27
8796 27
8868 27
6312 27
6900 27
6876 27
8820 27
7092 27
7956 27
7236 27
7524 27
9252 27
10404 27
8676 27
8244 27
9108 27
11700 27
7164 27
8028 27
8460 27
9756 27
7596 27
8892 27
8964 27
8316 27
10476 27
9180 27
11772 27
8532 27
9828 27
7668 27
9396 27
10692 27
11988 27
10044 27
12636 27
14580 27
11340 27
10260 27
7740 27
9900 27
9324 27
6780 27
8700 27
7260 27
7620 27
9780 27
7980 27
6468 27
8148 27
9156 27
7644 27
8580 27
7548 27
6420 27
7700 27
6740 27
8660 27
6260 27
7220 27
6020 27
5900 27
6620 27
5540 27
6140 27
7580 27
9740 27
6680 27
6460 27
6188 27
7196 27
8092 27
6748 27
6412 27
7084 27
9100 27
7588 27
7252 27
6380 27
7540 27
6292 27
8476 27
6596 27
7412 27
5372 27
6308 27
8284 27
6364 27
8140 27
5898 27
6006 27
6330 27
4938 27
6942 27
7806 27
4782 27
5646 27
5934 27
4854 27
6198 27
5094 27
6246 27
7014 27
5574 27
7878 27
6342 27
7110 27
7686 27
9222 27
8070 27
10374 27
7494 27
8646 27
6726 27
7206 27
7062 27
7926 27
6630 27
7350 27
8214 27
9078 27
11670 27
5718 27
6390 27
5982 27
6990 27
6126 27
7854 27
6558 27
7134 27
7998 27
6702 27
8430 27
9726 27
7566 27
6606 27
6222 27
6954 27
7818 27
5658 27
8790 27
5730 27
7026 27
7890 27
6594 27
8862 27
8106 27
6666 27
6306 27
6546 27
5466 27
6138 27
6894 27
6018 27
7314 27
8808 27
6378 27
8916 27
7458 27
8268 27
10212 27
13128 27
6756 27
7188 27
7386 27
7326 27
6030 27
6354 27
7002 27
7866 27
7074 27
7218 27
8082 27
7506 27
10386 27
8658 27
7362 27
8226 27
9090 27
11682 27
6282 27
7146 27
8010 27
6714 27
8442 27
9738 27
7578 27
7038 27
7902 27
8874 27
8118 27
6678 27
5598 27
7470 27
10224 27
13140 27
6444 27
7398 27
8046 27
8694 27
10422 27
9126 27
11718 27
8478 27
9774 27
7614 27
8154 27
13176 27
8586 27
10530 27
11826 27
9882 27
13284 27
12150 27
9990 27
8370 27
9450 27
7722 27
8730 27
7650 27
9810 27
8190 27
8550 27
9198 27
10332 27
6786 27
7254 27
7710 27
8670 27
7230 27
6870 27
7590 27
9750 27
5970 27
6690 27
7050 27
8130 27
7410 27
6450 27
8250 27
7770 27
5754 27
6258 27
6762 27
7098 27
9114 27
7602 27
10248 27
7194 27
6474 27
8502 27
5538 27
7446 27
8364 27
6042 27
8322 27
9348 27
6438 27
6882 27
6410 27
7690 27
6730 27
8650 27
6250 27
7210 27
6010 27
6610 27
6130 27
6850 27
7570 27
9730 27
4990 27
5830 27
6550 27
5470 27
7030 27
8110 27
6310 27
5710 27
4310 27
7330 27
7390 27
5750 27
5650 27
7250 27
6350 27
8150 27
6650 27
6790 27
7630 27
6370 27
7150 27
6290 27
6118 27
5614 27
6286 27
8078 27
6734 27
7070 27
9086 27
5558 27
6230 27
7574 27
6902 27
6314 27
7952 27
10220 27
7154 27
8036 27
5038 27
5566 27
5962 27
5746 27
6682 27
7514 27
6578 27
8450 27
6110 27
7046 27
6422 27
7378 27
8296 27
7334 27
8246 27
5966 27
6878 27
5738 27
9272 27
6142 27
7178 27
6758 27
6278 27
7052 27
8030 27
6710 27
9020 27
6716 27
7544 27
4245 27
5919 27
4587 27
5007 27
6927 27
5487 27
7791 27
4767 27
5343 27
4479 27
5631 27
5883 27
5955 27
4983 27
5523 27
6171 27
8763 27
5787 27
5499 27
5067 27
5931 27
6963 27
5811 27
6099 27
7827 27
5667 27
6531 27
5091 27
6243 27
7011 27
5571 27
7875 27
6339 27
7107 27
7683 27
9219 27
8067 27
10371 27
7491 27
8643 27
7203 27
7059 27
7923 27
6627 27
7347 27
8211 27
9075 27
11667 27
6387 27
5979 27
5547 27
6987 27
6123 27
7851 27
6555 27
6267 27
7131 27
7995 27
6699 27
8427 27
9723 27
7563 27
6843 27
5163 27
6603 27
6219 27
5367 27
5799 27
6951 27
6087 27
7815 27
6519 27
5079 27
8787 27
5727 27
7023 27
7887 27
8859 27
8103 27
6663 27
5583 27
6303 27
5151 27
5823 27
6543 27
5463 27
5703 27
6135 27
6891 27
4839 27
5277 27
4197 27
5925 27
5493 27
6933 27
7797 27
5637 27
5961 27
4989 27
8769 27
6015 27
7311 27
5457 27
6969 27
7833 27
6537 27
5565 27
6861 27
8805 27
6375 27
7941 27
8913 27
7455 27
8265 27
9237 27
10209 27
13125 27
6753 27
6429 27
7185 27
7383 27
5817 27
5073 27
6513 27
4533 27
7323 27
5553 27
4749 27
6093 27
6849 27
5613 27
6582 27
6654 27
5178 27
6618 27
6186 27
8778 27
7374 27
8022 27
8994 27
9480 27
10938 27
8508 27
7698 27
7428 27
7338 27
6114 27
5013 27
4311 27
6957 27
7821 27
6201 27
8793 27
6129 27
7065 27
7929 27
6633 27
7209 27
8073 27
7497 27
9225 27
10377 27
8649 27
7353 27
8217 27
9081 27
11673 27
7137 27
8001 27
6705 27
8433 27
9729 27
7569 27
7029 27
7893 27
8865 27
8109 27
6309 27
6975 27
7839 27
8811 27
6381 27
7947 27
8919 27
7461 27
8271 27
9243 27
10215 27
13131 27
6759 27
7191 27
7389 27
8838 27
7542 27
9486 27
8514 27
7434 27
7911 27
6291 27
8883 27
7155 27
8235 27
8667 27
10395 27
9099 27
11691 27
8451 27
9747 27
7587 27
8127 27
7965 27
8937 27
7479 27
8289 27
9261 27
10233 27
13149 27
6777 27
6453 27
9018 27
10962 27
8181 27
9153 27
10449 27
11745 27
9801 27
8343 27
9315 27
10287 27
13203 27
9558 27
9963 27
11907 27
13365 27
11178 27
12393 27
13851 27
15309 27
19683 27
10125 27
9639 27
10773 27
9855 27
11070 27
7749 27
8721 27
7245 27
8685 27
7605 27
9765 27
8145 27
6795 27
6255 27
10980 27
8325 27
6363 27
5607 27
7119 27
9135 27
7623 27
10269 27
8379 27
7227 27
6039 27
8541 27
9594 27
8415 27
9405 27
6735 27
8655 27
7215 27
6855 27
7575 27
9735 27
6675 27
5595 27
7035 27
8115 27
6315 27
6585 27
7395 27
6765 27
5325 27
6225 27
8520 27
10950 27
7275 27
8175 27
7125 27
7665 27
6405 27
8610 27
6045 27
6909 27
6741 27
8085 27
7077 27
9093 27
7581 27
5901 27
6447 27
7959 27
10227 27
8526 27
6027 27
6783 27
6369 27
7161 27
5973 27
8052 27
6279 27
7527 27
8463 27
9516 27
6477 27
8313 27
5757 27
6441 27
6897 27
7239 27
9291 27
5037 27
6351 27
6771 27
9102 27
6789 27
7626 27
7095 27
4175 27
5165 27
7685 27
8645 27
6245 27
7205 27
5605 27
6005 27
5885 27
6605 27
6125 27
6845 27
7565 27
9725 27
4985 27
6545 27
5465 27
6665 27
5585 27
7025 27
8105 27
6305 27
4475 27
4835 27
5795 27
6515 27
4715 27
5435 27
4535 27
7325 27
5855 27
6575 27
5495 27
7385 27
6755 27
5555 27
5255 27
4855 27
5745 27
6095 27
7340 27
5315 27
7430 27
6215 27
8510 27
10940 27
5990 27
6155 27
6425 27
7225 27
6025 27
8125 27
5575 27
6775 27
5375 27
6875 27
6475 27
7595 27
6335 27
8540 27
5395 27
7085 27
6205 27
6970 27
5035 27
6935 27
5735 27
6083 27
4823 27
5327 27
6839 27
6167 27
5159 27
5831 27
7175 27
8071 27
6727 27
5719 27
6391 27
7063 27
9079 27
6223 27
6559 27
7567 27
5467 27
6139 27
6895 27
6307 27
6853 27
4963 27
6181 27
5803 27
6433 27
7189 27
7945 27
10213 27
5593 27
5747 27
4529 27
4858 27
5362 27
6874 27
6622 27
5992 27
4949 27
5537 27
7987 27
4697 27
7462 27
5453 27
7315 27
4939 27
6347 27
5291 27
4499 27
5027 27
7139 27
5951 27
4631 27
4829 27
5423 27
7501 27
6253 27
5317 27
8437 27
7033 27
5707 27
6409 27
7384 27
9490 27
5729 27
7361 27
6137 27
5627 27
6443 27
8279 27
5567 27
4427 27
6251 27
6403 27
8227 27
5339 27
6289 27
9253 27
7714 27
4991 27
5597 27
6293 27
7076 27
3959 27
4847 27
5957 27
7141 27
8029 27
5143 27
9028 27
5983 27
4309 27
5207 27
6683 27
4859 27
6235 27
5074 27
7975 27
6655 27
8965 27
7498 27
4307 27
6059 27
7081 27
7957 27
5183 27
5063 27
6649 27
5494 27
7954 27
8938 27
6478 27
4139 28
6569 28
3767 28
5243 28
5891 28
4919 28
4703 28
5351 28
5999 28
6323 28
4667 28
4583 28
6593 28
6647 28
5171 28
4679 28
6581 28
5231 28
5879 28
5483 28
6923 28
7787 28
5303 28
4979 28
5519 28
6815 28
8759 28
4799 28
4493 28
5897 28
6329 28
6599 28
6653 28
5177 28
6617 28
5969 28
5429 28
4781 28
5645 28
6941 28
7805 28
6509 28
6185 28
8777 28
6023 28
7319 28
5699 28
6671 28
5591 28
6239 28
7859 28
6887 28
8831 28
7373 28
5753 28
7049 28
8021 28
8993 28
7535 28
9479 28
10937 28
8507 28
7697 28
5807 28
7427 28
6995 28
5087 28
6527 28
5447 28
5717 28
7337 28
4853 28
6113 28
6869 28
6437 28
5663 28
4937 28
5417 28
4517 28
4967 28
4157 28
5147 28
5687 28
7307 28
5399 28
6071 28
6827 28
5693 28
4787 28
5657 28
6359 28
5561 28
5531 28
6107 28
4282 28
5119 28
5359 28
6333 28
6033 28
5387 28
5867 28
4723 28
5155 28
6179 28
6947 28
5507 28
7811 28
5443 28
6979 28
5827 28
6275 28
7043 28
7171 28
6659 28
8195 28
5603 28
4843 28
6523 28
5323 28
4315 28
5099 28
5723 28
5783 28
6503 28
5503 28
6835 28
5579 28
5683 28
7303 28
5743 28
5309 28
6821 28
5371 28
5021 28
6197 28
6981 28
5829 28
6277 28
7045 28
7173 28
8197 28
9221 28
6533 28
8069 28
10373 28
5573 28
6341 28
7109 28
7493 28
5093 28
7013 28
7877 28
6965 28
5813 28
7829 28
7061 28
7925 28
6629 28
7349 28
8213 28
9077 28
11669 28
6389 28
6173 28
5789 28
5933 28
5981 28
6989 28
7853 28
6557 28
6269 28
7133 28
7997 28
6701 28
8429 28
6221 28
6109 28
3833 28
5273 28
8765 28
6953 28
6089 28
7817 28
8789 28
7889 28
8861 28
6893 28
6837 28
5449 28
6281 28
7177 28
8201 28
7689 28
7113 28
6729 28
6249 28
7017 28
7881 28
5609 28
4857 28
6009 28
6393 28
5361 28
5649 28
5937 28
6609 28
6417 28
6673 28
9233 28
7313 28
8081 28
10385 28
6353 28
7121 28
7505 28
8657 28
6737 28
6257 28
7217 28
7841 28
7073 28
7937 28
6641 28
8225 28
9089 28
11681 28
6017 28
6577 28
6689 28
9249 28
7713 28
7329 28
8097 28
10401 28
7521 28
8673 28
7905 28
7233 28
6465 28
8257 28
9281 28
7745 28
8129 28
10433 28
7553 28
8705 28
6785 28
8321 28
9345 28
10497 28
8449 28
9473 28
10241 28
12289 28
10753 28
13825 28
9985 28
11521 28
8961 28
9601 28
9409 28
10561 28
8833 28
9793 28
10945 28
12097 28
15553 28
7617 28
8513 28
7969 28
7393 28
9313 28
8161 28
10465 28
7585 28
8737 28
8353 28
9505 28
10657 28
8929 28
11233 28
12961 28
10081 28
9121 28
6881 28
8801 28
7153 28
7729 28
9265 28
8113 28
10417 28
7537 28
8689 28
6769 28
7249 28
11713 28
7633 28
9361 28
10513 28
11809 28
10801 28
8881 28
7441 28
8401 28
6865 28
7761 28
6801 28
7281 28
7601 28
8177 28
9185 28
6449 28
7897 28
6361 28
7705 28
9241 28
8089 28
10393 28
7513 28
8665 28
6745 28
7369 28
8233 28
9097 28
11689 28
5737 28
8017 28
9745 28
7273 28
8137 28
9289 28
10441 28
8713 28
7417 28
8281 28
9145 28
11737 28
8497 28
10585 28
11881 28
9937 28
11017 28
12313 28
13609 28
17497 28
9001 28
8569 28
9577 28
9841 28
7753 28
7721 28
6761 28
8681 28
7241 28
6041 28
9761 28
7401 28
7001 28
8121 28
9129 28
7449 28
7593 28
8529 28
7481 28
8361 28
5965 28
5533 28
6829 28
8773 28
6973 28
7837 28
6349 28
7117 28
7693 28
9229 28
8077 28
10381 28
8653 28
6733 28
7213 28
7069 28
7933 28
6637 28
7357 28
8221 28
9085 28
11677 28
5989 28
5557 28
6997 28
7861 28
8005 28
6709 28
9733 28
7573 28
6613 28
6229 28
8797 28
8869 28
6313 28
6901 28
6877 28
8821 28
7093 28
7237 28
7525 28
10405 28
8677 28
8245 28
9109 28
11701 28
7165 28
8461 28
9757 28
7597 28
8893 28
8317 28
10477 28
9181 28
11773 28
8533 28
9829 28
7669 28
9397 28
10693 28
11989 28
10045 28
12637 28
14581 28
11341 28
10261 28
7741 28
9901 28
9325 28
6781 28
8701 28
7261 28
7621 28
9781 28
7981 28
6469 28
8149 28
9157 28
7645 28
8581 28
7549 28
6421 28
7701 28
8661 28
6261 28
7221 28
6621 28
5541 28
6141 28
9741 28
6681 28
6461 28
6189 28
7197 28
8093 28
6749 28
6413 28
9101 28
7589 28
7253 28
7541 28
8477 28
7413 28
8285 28
6365 28
8141 28
5899 28
6007 28
6943 28
7807 28
4783 28
5647 28
5935 28
6199 28
5095 28
6247 28
7015 28
7879 28
6343 28
7111 28
7687 28
9223 28
10375 28
7495 28
8647 28
7207 28
7927 28
6631 28
7351 28
8215 28
11671 28
6991 28
6127 28
7855 28
7135 28
7999 28
6703 28
8431 28
9727 28
6607 28
6955 28
7819 28
5659 28
8791 28
5731 28
7027 28
7891 28
6595 28
8863 28
8107 28
6667 28
6547 28
6019 28
8809 28
6379 28
8917 28
7459 28
8269 28
13129 28
6757 28
7387 28
7327 28
6355 28
7003 28
7867 28
7075 28
7219 28
8083 28
7507 28
10387 28
8659 28
7363 28
9091 28
11683 28
6283 28
7147 28
8011 28
6715 28
8443 28
9739 28
7579 28
7039 28
7903 28
8875 28
8119 28
6679 28
5599 28
7471 28
10225 28
13141 28
6445 28
7399 28
8047 28
8695 28
10423 28
9127 28
11719 28
8479 28
9775 28
7615 28
8155 28
13177 28
8587 28
10531 28
11827 28
9883 28
13285 28
12151 28
9991 28
8371 28
9451 28
7723 28
8731 28
7651 28
9811 28
8191 28
8551 28
9199 28
10333 28
6787 28
7255 28
7711 28
8671 28
7231 28
6871 28
7591 28
9751 28
5971 28
6691 28
7051 28
8131 28
7411 28
6451 28
8251 28
7771 28
5755 28
6259 28
6763 28
7099 28
9115 28
7603 28
10249 28
7195 28
8503 28
5539 28
7447 28
8365 28
6043 28
8323 28
9349 28
6439 28
6883 28
6411 28
7691 28
6731 28
8651 28
7211 28
6011 28
6611 28
6131 28
6851 28
7571 28
9731 28
6551 28
5471 28
7031 28
8111 28
6311 28
5711 28
7331 28
7391 28
5651 28
7251 28
8151 28
6791 28
7631 28
6371 28
7151 28
6119 28
5615 28
6287 28
8079 28
7071 28
9087 28
6231 28
6903 28
7953 28
10221 28
8037 28
5039 28
5963 28
7515 28
6423 28
7379 28
8297 28
8247 28
6879 28
5739 28
9273 28
6143 28
7179 28
7053 28
8031 28
6711 28
9021 28
6717 28
7545 28
4198 28
5926 28
6934 28
7798 28
5638 28
8770 28
5458 28
7834 28
6538 28
6862 28
8806 28
6376 28
7942 28
8914 28
7456 28
8266 28
9238 28
10210 28
13126 28
6754 28
6430 28
7186 28
5818 28
6514 28
4534 28
7324 28
5554 28
6094 28
6583 28
5179 28
6619 28
6187 28
8779 28
7375 28
8023 28
8995 28
9481 28
10939 28
8509 28
7699 28
7429 28
7339 28
6115 28
6958 28
7822 28
6202 28
8794 28
7066 28
7930 28
6634 28
8074 28
9226 28
10378 28
7354 28
8218 28
9082 28
11674 28
7138 28
8002 28
6706 28
8434 28
7894 28
8866 28
8812 28
6382 28
7948 28
8920 28
8272 28
9244 28
10216 28
13132 28
7192 28
8839 28
7543 28
9487 28
8515 28
7435 28
7912 28
8884 28
7156 28
8236 28
8668 28
10396 28
11692 28
8452 28
9748 28
7966 28
8290 28
9262 28
10234 28
13150 28
6778 28
6454 28
9019 28
10963 28
8182 28
9154 28
10450 28
11746 28
9802 28
8344 28
9316 28
10288 28
13204 28
9559 28
9964 28
11908 28
13366 28
11179 28
12394 28
13852 28
15310 28
19684 28
10126 28
9640 28
10774 28
9856 28
11071 28
7750 28
8722 28
7246 28
8686 28
7606 28
9766 28
8146 28
6796 28
10981 28
8326 28
9136 28
7624 28
10270 28
8380 28
7228 28
8542 28
9595 28
8416 28
9406 28
6856 28
7576 28
9736 28
6676 28
5596 28
7036 28
8116 28
6316 28
6586 28
7396 28
6766 28
5326 28
6226 28
8521 28
10951 28
7276 28
7126 28
7666 28
6406 28
8611 28
6046 28
6910 28
6742 28
8086 28
7078 28
9094 28
7582 28
5902 28
7960 28
10228 28
8527 28
6028 28
7162 28
5974 28
8053 28
7528 28
8464 28
9517 28
8314 28
5758 28
6442 28
6898 28
9292 28
6772 28
9103 28
7627 28
7096 28
5606 28
7341 28
7431 28
8511 28
10941 28
5991 28
7226 28
6026 28
8126 28
6476 28
7086 28
6206 28
6971 28
5468 28
6896 28
6854 28
6182 28
6434 28
7190 28
7946 28
10214 28
5594 28
5748 28
5363 28
6623 28
5993 28
7988 28
7463 28
7316 28
7502 28
6254 28
5318 28
8438 28
7034 28
5708 28
9491 28
8228 28
9254 28
7715 28
6294 28
7142 28
9029 28
6684 28
7976 28
8966 28
7499 28
7082 28
7958 28
7955 28
8939 28
6479 28
5744 28
6982 28
7174 28
8198 28
6838 28
8202 28
7114 28
7018 28
7882 28
6394 28
5938 28
6418 28
6674 28
7122 28
6738 28
7842 28
9250 28
8098 28
10402 28
7522 28
8674 28
7906 28
7234 28
6466 28
8258 28
9282 28
7746 28
10434 28
7554 28
8706 28
9346 28
10498 28
9474 28
10242 28
12290 28
10754 28
13826 28
9986 28
11522 28
8962 28
9602 28
9410 28
10562 28
8834 28
9794 28
10946 28
12098 28
15554 28
7618 28
7970 28
7394 28
9314 28
8162 28
10466 28
7586 28
8738 28
8354 28
9506 28
10658 28
8930 28
11234 28
12962 28
10082 28
9122 28
7730 28
9266 28
8114 28
10418 28
7538 28
8690 28
6770 28
11714 28
7634 28
9362 28
10514 28
11810 28
10802 28
8882 28
7442 28
8402 28
6866 28
7762 28
6802 28
7282 28
8178 28
9186 28
6034 28
7898 28
6362 28
7706 28
9242 28
8090 28
10394 28
8666 28
6746 28
7370 28
8234 28
9098 28
11690 28
8018 28
9746 28
7274 28
8138 28
9290 28
10442 28
8714 28
7418 28
8282 28
9146 28
11738 28
8498 28
10586 28
11882 28
9938 28
11018 28
12314 28
13610 28
17498 28
9002 28
8570 28
9578 28
9842 28
7754 28
8682 28
7242 28
9762 28
7402 28
8122 28
9130 28
7450 28
7594 28
8530 28
7482 28
8362 28
5534 28
6830 28
8774 28
6974 28
7838 28
7118 28
7694 28
9230 28
10382 28
8654 28
7214 28
7934 28
6638 28
7358 28
8222 28
11678 28
6998 28
7862 28
8006 28
9734 28
6614 28
8798 28
8870 28
8822 28
7094 28
7238 28
7526 28
10406 28
8678 28
9110 28
11702 28
7166 28
8462 28
9758 28
7598 28
8894 28
8318 28
10478 28
9182 28
11774 28
8534 28
9830 28
7670 28
9398 28
10694 28
11990 28
10046 28
12638 28
14582 28
11342 28
10262 28
7742 28
9902 28
9326 28
6782 28
8702 28
7262 28
7622 28
9782 28
7982 28
6470 28
9158 28
7646 28
8582 28
7550 28
7702 28
8662 28
6262 28
7222 28
9742 28
6462 28
6190 28
7198 28
8094 28
6414 28
7414 28
8286 28
6366 28
8142 28
6956 28
7820 28
5660 28
8792 28
5732 28
7028 28
7892 28
8864 28
8108 28
6668 28
6548 28
8810 28
8918 28
7460 28
8270 28
13130 28
7388 28
6356 28
7004 28
7868 28
8084 28
7508 28
10388 28
7364 28
9092 28
11684 28
6284 28
7148 28
8012 28
8444 28
8876 28
7472 28
10226 28
13142 28
6446 28
8048 28
8696 28
10424 28
11720 28
8480 28
9776 28
8156 28
13178 28
8588 28
10532 28
11828 28
9884 28
13286 28
12152 28
9992 28
8372 28
9452 28
7724 28
8732 28
7652 28
9812 28
8552 28
9200 28
10334 28
6788 28
7256 28
6872 28
9752 28
5972 28
6692 28
8132 28
6452 28
8252 28
7772 28
5756 28
6764 28
7100 28
9116 28
7604 28
10250 28
8504 28
8366 28
6044 28
8324 28
9350 28
6884 28
7332 28
8152 28
6792 28
6904 28
10222 28
8038 28
7516 28
8298 28
8248 28
9274 28
7180 28
7054 28
8032 28
6712 28
9022 28
6718 28
7546 28
8204 28
6116 28
7124 28
7844 28
7716 28
7908 28
8260 28
9284 28
7748 28
10436 28
7556 28
8708 28
10500 28
9476 28
10244 28
12292 28
10756 28
13828 28
9988 28
11524 28
9604 28
9412 28
10564 28
8836 28
9796 28
10948 28
12100 28
15556 28
8516 28
7972 28
8164 28
10468 28
8740 28
8356 28
9508 28
10660 28
8932 28
11236 28
12964 28
10084 28
9124 28
8292 28
7732 28
9268 28
10420 28
8692 28
11716 28
7636 28
9364 28
10516 28
11812 28
10804 28
7444 28
8404 28
7764 28
8724 28
7284 28
8180 28
9188 28
6036 28
7900 28
7708 28
10444 28
8716 28
